"VEGOBJEKT-ID";"TYPE-ID";"VERSJON";"FØRSTE FOREKOMST";"STARTDATO";"SLUTTDATO";"SIST MODIFISERT";"FERJE TIL";"ANTALL OPPSTILLINGSFELT (STK)";"LENGDE OPPSTILLINGSFELT, FORFLYTNINGSHEMMEDE (M)";"LENGDE OPPSTILLINGSFELT, TUNGE KJØRETØY (M)";"LENGDE OPPSTILLINGSFELT, PERSONBIL/KOMBINERT (M)";"ANTALL OPPSTILLINGSPL. SMÅ KJT. (STK)";"AREAL (M2)";"ETABLERINGSÅR";"TILLEGGSINFORMASJON";"PROSJEKTREFERANSE";"PROSJEKTINTERNOBJEKT_ID";"EIER";"VEDLIKEHOLDSANSVARLIG";"GEOMETRI, PUNKT";"UTGÅR_GEOMETRI, LINJE";"GEOMETRI, FLATE";"UTGÅR_HAR PARKERINGSPLASS";"LOK.KOMMUNE";"LOK.KOMMUNENUMMER";"LOK.FYLKE";"LOK.FYLKESNUMMER";"LOK.RIKSVEGRUTE";"LOK.KONTRAKTSOMRÅDE";"LOK.VEGSYSTEMREFERANSE";"LOK.VEGKATEGORI";"LOK.FASE";"LOK.VEGNUMMER";"LOK.STREKNING";"LOK.DELSTREKNING";"FRA METER";"TIL METER";"VEGLENKESEKVENSID";"STARTPOSISJON";"SLUTTPOSISJON";"STREKNING.RETNING";"SIDEPOSISJON";"KJØREFELT";"TYPEVEG";"LENGDE";"MOR";"BARN";"GEOMETRI"
"765056816";"41";"1";"1";"2017-03-29";"";"2021-05-06T11:19:57";"Leirvåg-Sløvåg";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"POLYGON ((-42287.807047165 6783571.40867906, -42288.4947811641 6783568.30750816, -42252.4325255744 6783508.74767427, -42245.415887609 6783501.40468105, -42236.9306509997 6783503.19963495, -42235.1731085576 6783503.67484003, -42238.6245143679 6783514.02905747, -42275.7271268288 6783577.44863923, -42287.807047165 6783571.40867906))";"";"Austrheim";"4632";"Vestland";"46";"";"E1260 Hordaland vest 2016-2022,4611 Tunnel 2021-2025,1203 Nordhordland 2019-2024,E4651 Bergen,4660 Drift og vedlikehold av ferjekaier Vestland 2021-2026";"FV57 S4D1 m12687";"Fylkesveg";"Eksisterende";"57";"4";"1";"12686,673";"12686,673";"804944";"1";"1";"WITH";"";"";"kanalisertVeg";"0";"64:765056779";"";"POINT Z(-42287.09 6783595.5 1.838)"
"783179918";"41";"2";"1";"2017-06-09";"";"2024-01-04T10:33:45";"Haugesund";"4";"";"";"";"";"";"";"N/A";"N/A";"";"Fylkeskommune";"Fylkeskommune";"";"";"POLYGON ((-74298.1848704129 6616884.25612079, -74298.7493409444 6616885.80098751, -74299.9376999583 6616889.09868377, -74300.5912974159 6616891.62394668, -74301.4231487256 6616894.92164294, -74301.4825666763 6616896.76359941, -74301.8984923311 6616900.80402006, -74304.6911360137 6616898.04108535, -74304.3940462602 6616894.20862753, -74303.4136500738 6616890.49500561, -74302.6709256902 6616887.64294398, -74301.7499474544 6616885.02855415, -74300.7992602433 6616883.48368743, -74298.1848704129 6616884.25612079))";"";"Utsira";"1151";"Rogaland";"11";"";"1107 Haugalandet 2019-2024 (-2022),1154 Elektro Drift Nord-Rogaland 2022-2023,1107 Haugalandet 2019-2024 (2022-),1107 Haugalandet 2024-2029";"FV4854 S2D1 m98";"Fylkesveg";"Eksisterende";"4854";"2";"1";"98,372";"98,372";"320524";"0,06134615";"0,06134615";"WITH";"";"";"enkelBilveg";"0";"64:371359789";"";"POINT Z(-74298.788 6616892.478 2.621)"
"783179919";"41";"2";"1";"2017-06-09";"";"2024-01-04T10:33:45";"Haugesund";"";"";"";"";"";"";"";"N/A";"N/A";"";"Fylkeskommune";"Fylkeskommune";"";"";"POLYGON ((-74292.2430753436 6616881.84969379, -74289.2127598583 6616883.18659768, -74287.5490572389 6616881.04755146, -74284.726704581 6616882.08736559, -74282.409404504 6616883.27572461, -74283.1224199123 6616884.64233747, -74283.7760173699 6616885.89011444, -74284.6375776549 6616887.46469013, -74285.3803020386 6616888.80159402, -74286.1824443729 6616890.37616971, -74287.133131584 6616892.81230569, -74287.6976021156 6616894.62455319, -74288.1432367458 6616896.46650966, -74288.4997444499 6616899.08089949, -74291.6191868613 6616899.40769822, -74294.6495023466 6616899.49682515, -74298.2739973389 6616900.56634826, -74298.0660345115 6616897.6251597, -74297.4124370539 6616894.59484421, -74296.6994216455 6616891.80220053, -74295.9566972619 6616889.00955685, -74294.7089202973 6616886.27633112, -74293.4017253821 6616883.54310538, -74292.2430753436 6616881.84969379))";"Ja";"Utsira";"1151";"Rogaland";"11";"";"1107 Haugalandet 2019-2024 (-2022),1154 Elektro Drift Nord-Rogaland 2022-2023,1107 Haugalandet 2019-2024 (2022-),1107 Haugalandet 2024-2029";"FV4854 S2D1 m94";"Fylkesveg";"Eksisterende";"4854";"2";"1";"94,145";"94,145";"320524";"0,05929434";"0,05929434";"WITH";"";"";"enkelBilveg";"0";"64:371359789";"";"POINT Z(-74297.476 6616888.459 2.621)"
"783179920";"41";"2";"1";"2017-06-09";"";"2024-01-04T10:33:45";"Haugesund";"";"";"";"";"";"";"";"N/A";"N/A";"";"Fylkeskommune";"Fylkeskommune";"POINT Z(-74434.6240589486 6618559.74628028 2.298)";"";"POLYGON ((-74428.4462820423 6618565.26883842, -74425.9190096716 6618563.49038749, -74422.6897171978 6618567.51530275, -74419.6944314251 6618571.25940997, -74417.6351724563 6618574.34829842, -74415.2951054464 6618577.67119357, -74413.095442457 6618581.78971151, -74415.669516168 6618583.47455976, -74417.6819737965 6618579.77725388, -74419.4604247241 6618576.59476275, -74423.3449359606 6618571.68062203, -74426.3402217334 6618567.88971347, -74428.4462820423 6618565.26883842))";"";"Utsira";"1151";"Rogaland";"11";"";"1107 Haugalandet 2019-2024 (-2022),1154 Elektro Drift Nord-Rogaland 2022-2023,1107 Haugalandet 2019-2024 (2022-),Drift og Vedlikehold av ferjekaier Rogaland 2018-2023,1107 Haugalandet 2024-2029,1152 Drift og vedlikehold av ferjekaier i Rogaland 2023-2028";"FV4854 S2D1 m2062";"Fylkesveg";"Eksisterende";"4854";"2";"1";"2062,182";"2062,182";"320524";"0,9951144";"0,9951144";"WITH";"";"";"enkelBilveg";"0";"64:371359790";"";"POINT Z(-74434.367 6618559.411 2.3)"
"791216737";"41";"1";"1";"2016-10-01";"";"2023-02-17T16:12:46";"Forvik";"5";"0";"0";"300";"";"958";"";"";"";"";"Fylkeskommune";"";"POINT (382535.600009397 7302500.14968707)";"";"POLYGON ((382497.783 7302534.169, 382503.163 7302527.207, 382512.657 7302516.922, 382522.467 7302504.897, 382530.537 7302492.713, 382537.815 7302479.58, 382551.898 7302486.858, 382538.132 7302509.485, 382521.359 7302531.479, 382497.783 7302534.169))";"";"Alstahaug";"1820";"Nordland";"18";"";"1801 HELGELANDSKYSTEN 2018-2023 + 1 år opsjon,E1851 Helgeland 2020-2025,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025,1801 Helgelandskysten 2024-2029";"FV17 S39D1 m52";"Fylkesveg";"Eksisterende";"17";"39";"1";"52";"52";"885228";"0,00463607";"0,00463607";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(382545.459 7302506.375 3.169)"
"791216740";"41";"1";"1";"2016-10-01";"";"2023-02-17T16:12:46";"Minland, Tro, Stokkasjøen, Vågsodden, Forvik";"5";"";"";"250";"";"682";"";"";"";"";"";"";"POINT (382555.536993554 7302511.22578938)";"";"POLYGON ((382529.271 7302534.011, 382540.03 7302521.353, 382548.575 7302510.276, 382554.429 7302499.833, 382559.176 7302490.023, 382573.575 7302496.985, 382570.569 7302502.048, 382566.455 7302509.011, 382561.233 7302516.447, 382555.379 7302524.675, 382550.157 7302530.53, 382529.271 7302534.011))";"";"Alstahaug";"1820";"Nordland";"18";"";"1801 HELGELANDSKYSTEN 2018-2023 + 1 år opsjon,E1851 Helgeland 2020-2025,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025,1801 Helgelandskysten 2024-2029";"FV17 S39D1 m50";"Fylkesveg";"Eksisterende";"17";"39";"1";"50";"50";"885228";"0,00430632";"0,00430632";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(382546.563 7302504.714 3.162)"
"821721766";"41";"1";"1";"2017-09-06";"";"2022-01-10T15:10:25";"Sølsnes";"2";"";"";"";"";"1592";"1900";"";"";"";"Fylkeskommune";"Fylkeskommune";"POINT Z(116611.91268931 6970429.03017606 3.234)";"";"POLYGON ((116612.54768931 6970427.83955106, 116610.88081431 6970430.93517606, 116601.91143931 6970426.49017606, 116600.48268931 6970429.74455106, 116593.41831431 6970426.56955106, 116586.98893931 6970423.71205106, 116578.65456431 6970419.90205106, 116571.82831431 6970416.64767606, 116567.38331431 6970414.34580106, 116563.17643931 6970411.96455106, 116558.33456431 6970408.94830106, 116553.73081431 6970405.69392606, 116550.79393931 6970403.39205106, 116547.30143931 6970400.45517606, 116542.14206431 6970395.77205106, 116536.66518931 6970390.45392606, 116531.66456431 6970385.13580106, 116528.17206431 6970381.40517606, 116524.20331431 6970377.03955105, 116520.39331431 6970372.83267606, 116515.23393931 6970367.19705106, 116509.43956431 6970360.76767606, 116501.50206431 6970351.79830106, 116493.96143931 6970343.22580106, 116485.70643931 6970333.78017606, 116472.45081431 6970318.69892606, 116453.24206431 6970296.87080106, 116446.65393931 6970289.48892606, 116439.74831431 6970281.47205106, 116431.25518931 6970272.02642606, 116427.20706431 6970267.26392606, 116424.42893931 6970264.08892606, 116421.49206431 6970260.59642606, 116420.14268931 6970257.97705106, 116418.95206431 6970255.35767606, 116421.09518931 6970258.21517606, 116423.79393931 6970260.51705106, 116428.71518931 6970264.72392606, 116432.36643931 6970267.66080106, 116440.30393931 6970274.09017606, 116443.71706431 6970276.70955106, 116447.52706431 6970280.28142606, 116449.98768931 6970283.21830105, 116461.89393931 6970296.71205106, 116471.89518931 6970307.98330106, 116483.16643931 6970320.76267606, 116492.21518931 6970331.08142606, 116499.43831431 6970339.17767606, 116506.42331431 6970347.19455106, 116514.28143931 6970356.24330106, 116520.23456431 6970362.91080106, 116524.83831431 6970368.14955106, 116528.41018931 6970372.19767606, 116532.77581431 6970376.88080106, 116536.58581431 6970380.92892606, 116540.79268931 6970385.29455105, 116544.44393931 6970388.94580106, 116548.25393931 6970392.51767606, 116551.82581431 6970395.85142606, 116555.55643931 6970398.78830105, 116558.57268931 6970401.16955106, 116562.38268931 6970403.78892606, 116566.27206431 6970406.32892606, 116568.73268931 6970407.91642606, 116572.06643931 6970409.74205106, 116576.51143931 6970411.96455105, 116581.90893931 6970414.34580106, 116588.02081431 6970417.04455106, 116593.89456431 6970419.50517606, 116599.45081431 6970421.96580106, 116606.11831431 6970424.90267606, 116612.54768931 6970427.83955106))";"";"Rauma";"1539";"Møre og Romsdal";"15";"";"1503 Indre Romsdal 2018-2023,1539 Tunnel- og bergsikr 2018-2023 Nordm og Romsd,E1550 Elektrokontrakt Møre og Romsdal,1503 Indre Romsdal 2023-2028";"FV64 S3D1 m9000";"Fylkesveg";"Eksisterende";"64";"3";"1";"9000,103";"9000,103";"249001";"0,99334283";"0,99334283";"WITH";"";"";"enkelBilveg";"0";"64:119570028";"";"POINT Z(116608.274 6970436.066 3.233)"
"824701089";"41";"1";"1";"2017-09-13";"";"2023-04-26T14:57:30";"Horn;Ylvingen;Tjøtta";"5";"";"";"";"";"1500";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"POINT (368131.310734006 7286996.35590644)";"";"POLYGON ((368127.547424818 7287040.26243394, 368111.200172762 7287037.4476753, 368114.447971183 7287016.22872561, 368115.747090552 7287007.24314998, 368120.943568027 7286988.08113929, 368126.573085291 7286977.3634045, 368134.476061451 7286967.18696945, 368141.404698084 7286960.6913726, 368153.746332087 7286952.78839644, 368160.67496872 7286966.75392966, 368155.370231298 7286970.32650792, 368149.199414296 7286975.63124534, 368145.085536296 7286980.17816313, 368139.889058821 7286987.21505971, 368135.883440767 7286995.8758555, 368133.176942082 7287005.29447093, 368127.547424818 7287040.26243394))";"";"Vega";"1815";"Nordland";"18";"";"1801 HELGELANDSKYSTEN 2018-2023 + 1 år opsjon,E1851 Helgeland 2020-2025,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025,1801 Helgelandskysten 2024-2029";"FV839 S2D1 m70";"Fylkesveg";"Eksisterende";"839";"2";"1";"70";"70";"886047";"0,00796883";"0,00796883";"WITH";"";"";"kanalisertVeg";"0";"64:118756398";"";"POINT Z(368130.793 7286996.673 2.883)"
"824785868";"41";"1";"1";"2017-09-13";"";"2023-04-27T13:28:08";"Holm";"2";"";"";"";"";"1234";"";"";"";"";"Fylkeskommune";"";"POINT (361701.10296636575 7235779.755033032)";"";"POLYGON ((361779.6295341015 7235832.980036597, 361765.1296082506 7235818.023224256, 361754.3946093445 7235807.95822335, 361741.8136102534 7235800.075222252, 361730.23961089284 7235794.8752212245, 361711.6206115708 7235790.178219494, 361693.8406118703 7235789.339217821, 361682.0986118384 7235791.184216674, 361669.0146115974 7235795.378215357, 361659.2856110925 7235801.920214356, 361648.21561026573 7235811.984213149, 361644.7613351812 7235815.402147952, 361640.26483542303 7235817.9658791525, 361635.7590426418 7235818.992938107, 361631.2645150122 7235818.921536467, 361632.61155782535 7235811.486435349, 361635.90644333477 7235811.425918919, 361639.46770415676 7235810.349073613, 361642.8668950745 7235808.495593355, 361645.4189900463 7235805.991730606, 361648.1909490307 7235802.818785042, 361651.16122326325 7235799.856122757, 361657.60861183295 7235794.372214272, 361665.6596122326 7235789.172215131, 361680.35138408607 7235783.397642497, 361690.65187344304 7235782.036075303, 361705.8694807575 7235782.388846843, 361717.103175074 7235784.183338842, 361722.6279483625 7235785.461357268, 361728.05961165717 7235787.1592211, 361737.2930328401 7235790.106505564, 361744.6769273825 7235793.524638563, 361751.5407494991 7235797.908263194, 361764.62660928373 7235807.287224331, 361784.9170022202 7235828.528665847, 361779.6295341015 7235832.980036597))";"";"Sømna";"1812";"Nordland";"18";"";"1801 HELGELANDSKYSTEN 2018-2023 + 1 år opsjon,E1851 Helgeland 2020-2025,V5-18(NFK22) - Bruvedlikehold 2023-2025,V5-18(NFK21) - Tunnelvedlikehold 2023-2025,1801 Helgelandskysten 2024-2029";"FV17 S31D1 m105";"Fylkesveg";"Eksisterende";"17";"31";"1";"104,734";"104,734";"885973";"0,00648305";"0,00648305";"WITH";"";"";"enkelBilveg";"0";"64:118756351";"";"POINT Z(361700.903 7235779.868 2.648)"
"842587908";"41";"1";"1";"2017-11-01";"";"2021-04-15T14:04:48";"";"1";"";"";"";"";"470";"";"";"";"";"Fylkeskommune";"Statens vegvesen";"POINT (50448.8550971038 6973553.65539587)";"";"";"";"Haram";"1580";"Møre og Romsdal";"15";"";"1500 Ålesund 2020-2025,E1550 Elektrokontrakt Møre og Romsdal";"FV5972 S2D1 m136";"Fylkesveg";"Eksisterende";"5972";"2";"1";"135,653";"135,653";"249237";"0,69233141";"0,69233141";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(50450.07 6973557.079 2.677)"
"843523867";"41";"1";"1";"2017-11-09";"";"2023-06-06T08:31:12";"Brattvåg, Fjørtoft og Myklebust";"2";"";"";"";"";"";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"POINT Z(66257.9788251656 6974047.25951628 2.562)";"";"POLYGON ((66239.7908231236 6974045.60606155, 66240.0914512566 6974043.05072242, 66279.1731085368 6974049.73969838, 66278.7221663374 6974052.37019454, 66239.7908231236 6974045.60606155))";"";"Molde";"1506";"Møre og Romsdal";"15";"";"1504 Ytre Romsdal 2018-2023,1539 Tunnel- og bergsikr 2018-2023 Nordm og Romsd,1504 Ytre Romsdal 2023-2028,E1550 Elektrokontrakt Møre og Romsdal";"FV668 S6D1 m4832";"Fylkesveg";"Eksisterende";"668";"6";"1";"4832,361";"4832,361";"249633";"1";"1";"WITH";"";"";"enkelBilveg";"0";"64:119570047";"";"POINT Z(66258.25 6974020.4 3.468)"
"843523868";"41";"1";"1";"2017-11-09";"";"2023-06-06T08:31:12";"";"2";"";"";"";"";"";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"POINT Z(66231.8241776011 6974031.70201041 2.562)";"";"POLYGON ((66228.7427392386 6974036.81268867, 66229.2688384713 6974033.65609327, 66230.2458799033 6974031.77716744, 66232.5757479334 6974028.69572908, 66234.0788885981 6974027.19258841, 66236.2584425618 6974028.99635721, 66234.7553018972 6974030.57465491, 66232.425433867 6974033.35546514, 66231.7490205679 6974034.8586058, 66231.3732354017 6974037.41394493, 66228.7427392386 6974036.81268867))";"";"Molde";"1506";"Møre og Romsdal";"15";"";"1504 Ytre Romsdal 2018-2023,1539 Tunnel- og bergsikr 2018-2023 Nordm og Romsd,1504 Ytre Romsdal 2023-2028,E1550 Elektrokontrakt Møre og Romsdal";"FV668 S6D1 m4832";"Fylkesveg";"Eksisterende";"668";"6";"1";"4832,361";"4832,361";"249633";"1";"1";"WITH";"";"";"enkelBilveg";"0";"64:119570047";"";"POINT Z(66258.25 6974020.4 3.468)"
"843572157";"41";"1";"1";"2017-11-10";"";"2021-12-15T21:23:49";"Skjelten/Kjerstad";"1";"";"";"";"";"100";"";"";"";"";"Fylkeskommune";"Statens vegvesen";"POINT (53600.6229850261 6975454.20061198)";"";"POLYGON ((53610.4577513969 6975450.30117166, 53610.636924199 6975452.45124529, 53608.1285049701 6975453.3471093, 53601.9470432987 6975454.78049171, 53597.1093776429 6975456.66180614, 53586.3590095188 6975461.49947179, 53583.6714174878 6975460.69319418, 53587.2548735292 6975458.99105256, 53591.4654343778 6975456.84097894, 53596.0343408305 6975454.33255971, 53600.065728877 6975452.45124529, 53605.1721537359 6975451.37620847, 53610.4577513969 6975450.30117166))";"";"Haram";"1580";"Møre og Romsdal";"15";"";"1500 Ålesund 2020-2025,E1550 Elektrokontrakt Møre og Romsdal";"FV5974 S1D10 m97";"Fylkesveg";"Eksisterende";"5974";"1";"10";"97,12";"97,12";"249241";"0,79445878";"0,79445878";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(53602.475 6975458.183 2.691)"
"843804186";"41";"1";"1";"2017-11-15";"";"2021-05-06T11:19:57";"Sævrøy-Fedje";"6";"";"";"";"";"330";"";"";"";"";"";"";"POINT (-58525.263511929 6782453.27902699)";"";"POLYGON ((-58525.4040258293 6782453.06825614, -58526.8091648322 6782433.1152823, -58510.1582676474 6782434.5204213, -58509.034156445 6782454.12211039, -58518.9403864157 6782454.54365209, -58519.080900316 6782452.92774224, -58525.4040258293 6782453.06825614))";"";"Fedje";"4633";"Vestland";"46";"";"E1260 Hordaland vest 2016-2022,4611 Tunnel 2021-2025,1203 Nordhordland 2019-2024,E4651 Bergen,4660 Drift og vedlikehold av ferjekaier Vestland 2021-2026";"FV568 S3D1 m11";"Fylkesveg";"Eksisterende";"568";"3";"1";"10,784";"10,784";"805105";"0,26385915";"0,26385915";"WITH";"";"";"enkelBilveg";"0";"64:765056776";"";"POINT Z(-58525.512 6782453.519 1.449)"
"844784527";"41";"1";"1";"2017-12-11";"";"2022-02-09T13:53:02";"Seivika Ferjekai";"";"";"";"";"";"";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"POINT (145592.177038595 7022171.59379378)";"";"";"";"Aure";"1576";"Møre og Romsdal";"15";"";"1509 Ytre Nordmøre 2016-2021(2022),1509 Ytre Nordmøre 2022-2027,E1550 Elektrokontrakt Møre og Romsdal";"FV680 S3D1 m55";"Fylkesveg";"Eksisterende";"680";"3";"1";"54,513";"54,513";"249111";"0,00549884";"0,00549884";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(145597.925 7022163.827 4.182)"
"844784528";"41";"1";"1";"2017-12-11";"";"2022-02-09T13:53:02";"Tømmervåg ferjekai";"";"";"";"";"";"";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"POINT (140693.695012207 7017998.2987261)";"";"";"";"Kristiansund";"1505";"Møre og Romsdal";"15";"";"Andre kontrakter,1509 Ytre Nordmøre 2016-2021(2022),1509 Ytre Nordmøre 2022-2027,E1550 Elektrokontrakt Møre og Romsdal";"FV680 S1D1 m3176";"Fylkesveg";"Eksisterende";"680";"1";"1";"3176,257";"3176,257";"249109";"0,9705131";"0,9705131";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(140693.26 7018002.44 5.221)"
"844784530";"41";"1";"1";"2017-12-11";"";"2023-12-20T09:09:08";"Sekken";"";"";"";"";"";"";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"POINT (100447.139809187 6980614.2288053)";"";"";"";"Molde";"1506";"Møre og Romsdal";"15";"";"1504 Ytre Romsdal 2018-2023,1539 Tunnel- og bergsikr 2018-2023 Nordm og Romsd,1504 Ytre Romsdal 2023-2028,E1550 Elektrokontrakt Møre og Romsdal";"FV6240 S1D1 m40";"Fylkesveg";"Eksisterende";"6240";"1";"1";"40,205";"40,205";"249445";"0,78452973";"0,78452973";"WITH";"";"";"enkelBilveg";"0";"64:119570012";"";"POINT Z(100447.647 6980612.375 2.101)"
"844784531";"41";"1";"1";"2017-12-11";"";"2022-01-17T15:33:25";"Molde";"";"";"";"";"";"";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"POINT (106508.897201263 6972910.81978259)";"";"";"";"Molde";"1506";"Møre og Romsdal";"15";"";"1504 Ytre Romsdal 2018-2023,1539 Tunnel- og bergsikr 2018-2023 Nordm og Romsd,1504 Ytre Romsdal 2023-2028,E1550 Elektrokontrakt Møre og Romsdal";"FV6240 S3D1 m27";"Fylkesveg";"Eksisterende";"6240";"3";"1";"27,025";"27,025";"249447";"0,00347279";"0,00347279";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(106502.367 6972908.529 3.23)"
"844784532";"41";"2";"1";"2019-10-07";"";"2021-08-31T15:02:10";"Dryna, Fjørtofta, Harøya";"1";"";"";"";"";"233";"";"";"";"";"Fylkeskommune";"Statens vegvesen";"POINT (61920.3758967839 6970969.18363999)";"";"POLYGON ((61961.44557766 6970976.19448654, 61960.0112493931 6970979.06314307, 61953.9551967104 6970976.51322615, 61947.1022949905 6970973.96330923, 61936.1057782772 6970972.52898097, 61922.0812352226 6970971.25402251, 61907.7379525531 6970970.61654328, 61877.2983193323 6970969.66032443, 61875.7046212579 6970967.11040751, 61902.638118715 6970967.58851693, 61931.3246840541 6970969.0228452, 61941.5243517301 6970970.45717347, 61950.1303213319 6970972.36961116, 61961.44557766 6970976.19448654))";"";"Haram";"1580";"Møre og Romsdal";"15";"";"1500 Ålesund 2020-2025,E1550 Elektrokontrakt Møre og Romsdal";"FV659 S2D10 m656";"Fylkesveg";"Eksisterende";"659";"2";"10";"655,774";"655,774";"249064";"0,90130947";"0,90130947";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(61920.102 6970973.52 2.498)"
"844784535";"41";"2";"1";"2020-03-09";"";"2023-12-14T11:52:11";"Åfarneset";"";"";"";"";"";"";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"POINT (114771.324788586 6973018.56041282)";"";"";"";"Molde";"1506";"Møre og Romsdal";"15";"";"1504 Ytre Romsdal 2018-2023,1539 Tunnel- og bergsikr 2018-2023 Nordm og Romsd,1504 Ytre Romsdal 2023-2028,E1550 Elektrokontrakt Møre og Romsdal";"FV64 S5D1 m73";"Fylkesveg";"Eksisterende";"64";"5";"1";"72,61";"72,61";"249003";"0,01069989";"0,01069989";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(114771.639 6973031.091 5.236)"
"844784537";"41";"2";"1";"2021-12-20";"";"2021-12-20T15:18:23";"Arasvika";"1";"0";"0";"";"";"200";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"POINT (169494.062864519 7017708.34886243)";"";"POLYGON ((169506.244243961 7017709.84312982, 169504.108293058 7017714.32173656, 169460.286848739 7017695.92499814, 169462.767307852 7017692.82442425, 169506.244243961 7017709.84312982))";"";"Heim";"5055";"Trøndelag";"50";"";"1506 Surnadal 2016-2021(2022),5010 Orkland 2022-2027,E5051 Trøndelag Sør,Skiltkontrakt Trøndelag FK 2020-2025";"FV682 S3D1 m15";"Fylkesveg";"Eksisterende";"682";"3";"1";"15";"15";"249123";"0,11776472";"0,11776472";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(169493.265 7017710.033 2.023)"
"844784538";"41";"1";"1";"2017-12-11";"";"2022-02-09T13:53:02";"Hennset";"";"";"";"";"";"";"";"";"";"";"Fylkeskommune";"Fylkeskommune";"POINT (169847.51356085 7020971.82426276)";"";"";"";"Aure";"1576";"Møre og Romsdal";"15";"";"1509 Ytre Nordmøre 2016-2021(2022),1509 Ytre Nordmøre 2022-2027,E1550 Elektrokontrakt Møre og Romsdal";"FV682 S1D1 m12989";"Fylkesveg";"Eksisterende";"682";"1";"1";"12989,287";"12989,287";"249121";"0,97976677";"0,97976677";"WITH";"";"";"enkelBilveg";"0";"";"";"POINT Z(169848.554 7020970.3 2.353)"
